
Handle=0
TROOR0   	 ofs=003C20E0, sz=2008; PIC? xs=57,ys=44,xo=24,yo=39
TROOS0   	 ofs=003C28C0, sz=1824; PIC? xs=57,ys=34,xo=27,yo=29
TROOT0   	 ofs=003C2FE0, sz=1456; PIC? xs=56,ys=31,xo=27,yo=26
TROOU0   	 ofs=003C3590, sz=1240; PIC? xs=56,ys=18,xo=27,yo=13
BOSSA1   	 ofs=003C3A70, sz=2288; PIC? xs=41,ys=73,xo=19,yo=69
BOSSA2A8 	 ofs=003C4360, sz=2180; PIC? xs=42,ys=71,xo=20,yo=68
BOSSA3A7 	 ofs=003C4BF0, sz=2456; PIC? xs=52,ys=69,xo=26,yo=66
BOSSA4A6 	 ofs=003C5590, sz=2184; PIC? xs=45,ys=67,xo=22,yo=64
BOSSA5   	 ofs=003C5E20, sz=2148; PIC? xs=41,ys=67,xo=19,yo=65
BOSSB1   	 ofs=003C6690, sz=2792; PIC? xs=49,ys=74,xo=23,yo=72
BOSSB2B8 	 ofs=003C7180, sz=2412; PIC? xs=41,ys=72,xo=21,yo=70
BOSSB3B7 	 ofs=003C7AF0, sz=2000; PIC? xs=44,ys=70,xo=19,yo=69
BOSSB4B6 	 ofs=003C82C0, sz=2156; PIC? xs=44,ys=68,xo=24,yo=67
BOSSB5   	 ofs=003C8B30, sz=2532; PIC? xs=47,ys=67,xo=24,yo=66
BOSSC1   	 ofs=003C9520, sz=2288; PIC? xs=41,ys=73,xo=20,yo=69
BOSSC2C8 	 ofs=003C9E10, sz=2480; PIC? xs=52,ys=74,xo=26,yo=69
BOSSC3C7 	 ofs=003CA7C0, sz=2400; PIC? xs=50,ys=69,xo=23,yo=66
BOSSC4C6 	 ofs=003CB120, sz=2024; PIC? xs=41,ys=67,xo=18,yo=64
BOSSC5   	 ofs=003CB910, sz=2148; PIC? xs=41,ys=67,xo=20,yo=65
BOSSD1   	 ofs=003CC180, sz=2788; PIC? xs=49,ys=74,xo=24,yo=72
BOSSD2D8 	 ofs=003CCC70, sz=2380; PIC? xs=48,ys=74,xo=25,yo=71
BOSSD3D7 	 ofs=003CD5C0, sz=2020; PIC? xs=44,ys=72,xo=21,yo=69
BOSSD4D6 	 ofs=003CDDB0, sz=2224; PIC? xs=38,ys=68,xo=18,yo=66
BOSSD5   	 ofs=003CE660, sz=2532; PIC? xs=47,ys=67,xo=21,yo=66
BOSSE1   	 ofs=003CF050, sz=2792; PIC? xs=65,ys=70,xo=30,yo=65
BOSSE2   	 ofs=003CFB40, sz=2036; PIC? xs=34,ys=72,xo=12,yo=67
BOSSE3   	 ofs=003D0340, sz=2508; PIC? xs=56,ys=66,xo=30,yo=62
BOSSE4   	 ofs=003D0D10, sz=2732; PIC? xs=59,ys=66,xo=27,yo=63
BOSSE5   	 ofs=003D17C0, sz=2540; PIC? xs=64,ys=71,xo=28,yo=69
BOSSE6   	 ofs=003D21B0, sz=2124; PIC? xs=49,ys=76,xo=22,yo=73
BOSSE7   	 ofs=003D2A00, sz=2380; PIC? xs=43,ys=77,xo=20,yo=73
BOSSE8   	 ofs=003D3350, sz=2984; PIC? xs=62,ys=79,xo=30,yo=74
BOSSF1   	 ofs=003D3F00, sz=3068; PIC? xs=69,ys=70,xo=34,yo=65
BOSSF2   	 ofs=003D4B00, sz=2604; PIC? xs=60,ys=70,xo=29,yo=65
BOSSF3   	 ofs=003D5530, sz=2316; PIC? xs=51,ys=68,xo=29,yo=64
BOSSF4   	 ofs=003D5E40, sz=2536; PIC? xs=54,ys=67,xo=30,yo=64
BOSSF5   	 ofs=003D6830, sz=2544; PIC? xs=59,ys=64,xo=28,yo=62
BOSSF6   	 ofs=003D7220, sz=2468; PIC? xs=61,ys=66,xo=29,yo=63
BOSSF7   	 ofs=003D7BD0, sz=2112; PIC? xs=44,ys=68,xo=21,yo=64
BOSSF8   	 ofs=003D8410, sz=2592; PIC? xs=54,ys=70,xo=26,yo=65
BOSSG1   	 ofs=003D8E30, sz=2400; PIC? xs=53,ys=64,xo=14,yo=59
BOSSG2   	 ofs=003D9790, sz=2724; PIC? xs=61,ys=64,xo=29,yo=59
BOSSG3   	 ofs=003DA240, sz=2308; PIC? xs=49,ys=62,xo=26,yo=58
BOSSG4   	 ofs=003DAB50, sz=2216; PIC? xs=49,ys=59,xo=25,yo=56
BOSSG5   	 ofs=003DB400, sz=2216; PIC? xs=61,ys=57,xo=30,yo=55
BOSSG6   	 ofs=003DBCB0, sz=2332; PIC? xs=52,ys=58,xo=24,yo=55
BOSSG7   	 ofs=003DC5D0, sz=2200; PIC? xs=46,ys=61,xo=22,yo=57
BOSSG8   	 ofs=003DCE70, sz=2352; PIC? xs=56,ys=60,xo=28,yo=56
BOSSH1   	 ofs=003DD7A0, sz=2692; PIC? xs=50,ys=72,xo=23,yo=69
BOSSH2   	 ofs=003DE230, sz=2372; PIC? xs=51,ys=73,xo=26,yo=68
BOSSH3   	 ofs=003DEB80, sz=2508; PIC? xs=47,ys=71,xo=25,yo=67
BOSSH4   	 ofs=003DF550, sz=2324; PIC? xs=49,ys=67,xo=26,yo=64
BOSSH5   	 ofs=003DFE70, sz=2376; PIC? xs=47,ys=65,xo=22,yo=62
BOSSH6   	 ofs=003E07C0, sz=2200; PIC? xs=40,ys=66,xo=15,yo=62
BOSSH7   	 ofs=003E1060, sz=2272; PIC? xs=44,ys=70,xo=17,yo=66
BOSSH8   	 ofs=003E1940, sz=2436; PIC? xs=44,ys=72,xo=18,yo=68
BOSSI0   	 ofs=003E22D0, sz=2692; PIC? xs=48,ys=73,xo=20,yo=69
BOSSJ0   	 ofs=003E2D60, sz=2576; PIC? xs=55,ys=64,xo=26,yo=60
BOSSK0   	 ofs=003E3770, sz=2504; PIC? xs=56,ys=54,xo=26,yo=50
BOSSL0   	 ofs=003E4140, sz=2032; PIC? xs=59,ys=36,xo=29,yo=32
BOSSM0   	 ofs=003E4930, sz=1760; PIC? xs=60,ys=30,xo=30,yo=26
BOSSN0   	 ofs=003E5010, sz=1784; PIC? xs=60,ys=31,xo=30,yo=26
BOSSO0   	 ofs=003E5710, sz=1784; PIC? xs=60,ys=31,xo=30,yo=26
BAL7A1A5 	 ofs=003E5E10, sz=424; PIC? xs=19,ys=16,xo=10,yo=8
BAL7A2A8 	 ofs=003E5FC0, sz=576; PIC? xs=33,ys=13,xo=18,yo=7
BAL7A3A7 	 ofs=003E6200, sz=748; PIC? xs=48,ys=12,xo=22,yo=7
BAL7A4A6 	 ofs=003E64F0, sz=508; PIC? xs=35,ys=10,xo=18,yo=6
BAL7B1B5 	 ofs=003E66F0, sz=460; 
BAL7B2B8 	 ofs=003E6830, sz=568; PIC? xs=35,ys=13,xo=18,yo=7
BAL7B3B7 	 ofs=003E6A70, sz=768; PIC? xs=49,ys=12,xo=22,yo=7
BAL7B4B6 	 ofs=003E6D70, sz=520; PIC? xs=33,ys=10,xo=18,yo=6
BAL7C0   	 ofs=003E6F80, sz=1020; PIC? xs=33,ys=33,xo=20,yo=5
BAL7D0   	 ofs=003E7380, sz=1308; 
BAL7E0   	 ofs=003E76E0, sz=1776; 
BOS2A1C1 	 ofs=003E7B50, sz=2288; PIC? xs=41,ys=73,xo=19,yo=69
BOS2A2C8 	 ofs=003E8440, sz=2184; PIC? xs=42,ys=71,xo=20,yo=68
BOS2A3C7 	 ofs=003E8CD0, sz=2456; PIC? xs=52,ys=69,xo=26,yo=66
BOS2A4C6 	 ofs=003E9670, sz=2184; PIC? xs=45,ys=67,xo=22,yo=64
BOS2A5C5 	 ofs=003E9F00, sz=2148; PIC? xs=41,ys=67,xo=19,yo=65
BOS2A6C4 	 ofs=003EA770, sz=2024; PIC? xs=41,ys=67,xo=21,yo=64
BOS2A7C3 	 ofs=003EAF60, sz=2400; PIC? xs=50,ys=69,xo=25,yo=66
BOS2A8C2 	 ofs=003EB8C0, sz=2476; PIC? xs=52,ys=74,xo=24,yo=69
BOS2B1D1 	 ofs=003EC270, sz=2792; PIC? xs=49,ys=74,xo=23,yo=72
BOS2B2D8 	 ofs=003ECD60, sz=2412; PIC? xs=41,ys=72,xo=21,yo=70
BOS2B3D7 	 ofs=003ED6D0, sz=2000; PIC? xs=44,ys=70,xo=19,yo=69
BOS2B4D6 	 ofs=003EDEA0, sz=2156; PIC? xs=44,ys=68,xo=24,yo=67
BOS2B5D5 	 ofs=003EE710, sz=2532; PIC? xs=47,ys=67,xo=24,yo=66
BOS2B6D4 	 ofs=003EF100, sz=2228; PIC? xs=38,ys=68,xo=18,yo=66
BOS2B7D3 	Pofs=003EF9C0, sz=2020; PIC? xs=44,ys=72,xo=21,yo=69
BOS2B8D2 	Pofs=003F01B0, sz=2380; PIC? xs=48,ys=74,xo=21,yo=71
BOS2E1   	Pofs=003F0B00, sz=2792; PIC? xs=65,ys=70,xo=30,yo=65
BOS2E2   	Pofs=003F15F0, sz=2036; PIC? xs=34,ys=72,xo=12,yo=67
BOS2E3   	Pofs=003F1DF0, sz=2508; PIC? xs=56,ys=66,xo=30,yo=62
BOS2E4   	Pofs=003F27C0, sz=2732; PIC? xs=59,ys=66,xo=27,yo=63
BOS2E5   	Pofs=003F3270, sz=2540; PIC? xs=64,ys=71,xo=28,yo=69
BOS2E6   	Pofs=003F3C60, sz=2124; PIC? xs=49,ys=76,xo=22,yo=73
BOS2E7   	Pofs=003F44B0, sz=2380; PIC? xs=43,ys=77,xo=20,yo=73
BOS2E8   	Pofs=003F4E00, sz=2984; PIC? xs=62,ys=79,xo=30,yo=74
BOS2F1   	Pofs=003F59B0, sz=3068; PIC? xs=69,ys=70,xo=34,yo=65
BOS2F2   	Pofs=003F65B0, sz=2604; PIC? xs=60,ys=70,xo=29,yo=65
BOS2F3   	Pofs=003F6FE0, sz=2316; PIC? xs=51,ys=68,xo=29,yo=64
BOS2F4   	Pofs=003F78F0, sz=2536; PIC? xs=54,ys=67,xo=30,yo=64
BOS2F5   	Pofs=003F82E0, sz=2544; PIC? xs=59,ys=64,xo=28,yo=62
BOS2F6   	Pofs=003F8CD0, sz=2472; PIC? xs=61,ys=66,xo=29,yo=63
BOS2F7   	Pofs=003F9680, sz=2112; PIC? xs=44,ys=68,xo=21,yo=64
BOS2F8   	Pofs=003F9EC0, sz=2592; PIC? xs=54,ys=70,xo=26,yo=65
BOS2G1   	Pofs=003FA8E0, sz=2400; PIC? xs=53,ys=64,xo=14,yo=59
BOS2G2   	Pofs=003FB240, sz=2724; PIC? xs=61,ys=64,xo=29,yo=59
BOS2G3   	Pofs=003FBCF0, sz=2308; PIC? xs=49,ys=62,xo=26,yo=58
BOS2G4   	Pofs=003FC600, sz=2216; PIC? xs=49,ys=59,xo=25,yo=56
BOS2G5   	Pofs=003FCEB0, sz=2216; PIC? xs=61,ys=57,xo=30,yo=55
BOS2G6   	Pofs=003FD760, sz=2332; PIC? xs=52,ys=58,xo=24,yo=55
BOS2G7   	Pofs=003FE080, sz=2200; PIC? xs=46,ys=61,xo=22,yo=57
BOS2G8   	Pofs=003FE920, sz=2352; PIC? xs=56,ys=60,xo=28,yo=56
BOS2H1   	Pofs=003FF250, sz=2692; PIC? xs=50,ys=72,xo=23,yo=69
BOS2H2   	Pofs=003FFCE0, sz=2372; PIC? xs=51,ys=73,xo=26,yo=68
BOS2H3   	Pofs=00400630, sz=2508; PIC? xs=47,ys=71,xo=25,yo=67
BOS2H4   	Pofs=00401000, sz=2324; PIC? xs=49,ys=67,xo=26,yo=64
BOS2H5   	Pofs=00401920, sz=2376; PIC? xs=47,ys=65,xo=22,yo=62
BOS2H6   	Pofs=00402270, sz=2200; PIC? xs=40,ys=66,xo=15,yo=62
BOS2H7   	Pofs=00402B10, sz=2272; PIC? xs=44,ys=70,xo=17,yo=66
BOS2H8   	Pofs=004033F0, sz=2436; PIC? xs=44,ys=72,xo=18,yo=68
BOS2I0   	Pofs=00403D80, sz=2692; PIC? xs=48,ys=73,xo=20,yo=69
BOS2J0   	Pofs=00404810, sz=2576; PIC? xs=55,ys=64,xo=26,yo=60
BOS2K0   	Pofs=00405220, sz=2504; PIC? xs=56,ys=54,xo=26,yo=50
BOS2L0   	Pofs=00405BF0, sz=2032; PIC? xs=59,ys=36,xo=29,yo=32
BOS2M0   	Pofs=004063E0, sz=1760; PIC? xs=60,ys=30,xo=30,yo=26
BOS2N0   	Pofs=00406AC0, sz=1784; PIC? xs=60,ys=31,xo=30,yo=26
BOS2O0   	Pofs=004071C0, sz=1784; PIC? xs=60,ys=31,xo=30,yo=26
PLAYA1   	Pofs=004078C0, sz=1420; PIC? xs=41,ys=56,xo=18,yo=51
PLAYA2A8 	Pofs=00407E50, sz=1332; PIC? xs=35,ys=54,xo=17,yo=50
PLAYA3A7 	Pofs=00408390, sz=1424; PIC? xs=42,ys=53,xo=21,yo=50
PLAYA4A6 	Pofs=00408920, sz=1388; PIC? xs=45,ys=51,xo=21,yo=49
PLAYA5   	Pofs=00408E90, sz=1220; PIC? xs=36,ys=50,xo=21,yo=47
PLAYB1   	Pofs=00409360, sz=1452; PIC? xs=37,ys=56,xo=19,yo=53
PLAYB2B8 	Pofs=00409910, sz=1288; PIC? xs=35,ys=55,xo=18,yo=52
PLAYB3B7 	Pofs=00409E20, sz=1300; PIC? xs=36,ys=55,xo=18,yo=52
PLAYB4B6 	Pofs=0040A340, sz=1388; PIC? xs=41,ys=54,xo=21,yo=52
PLAYB5   	Pofs=0040A8B0, sz=1312; PIC? xs=35,ys=54,xo=18,yo=51
PLAYC1   	Pofs=0040ADD0, sz=1432; PIC? xs=38,ys=56,xo=17,yo=51
PLAYC2C8 	Pofs=0040B370, sz=1436; PIC? xs=37,ys=55,xo=17,yo=51
PLAYC3C7 	Pofs=0040B910, sz=1304; PIC? xs=38,ys=54,xo=18,yo=51
PLAYC4C6 	Pofs=0040BE30, sz=1352; PIC? xs=41,ys=55,xo=22,yo=51
PLAYC5   	Pofs=0040C380, sz=1344; PIC? xs=34,ys=54,xo=17,yo=50
PLAYD1   	Pofs=0040C8C0, sz=1440; PIC? xs=40,ys=55,xo=16,yo=52
PLAYD2D8 	Pofs=0040CE60, sz=1400; PIC? xs=35,ys=55,xo=17,yo=52
PLAYD3D7 	Pofs=0040D3E0, sz=1228; PIC? xs=34,ys=54,xo=21,yo=52
PLAYD4D6 	Pofs=0040D8B0, sz=1300; PIC? xs=40,ys=54,xo=23,yo=52
PLAYD5   	Pofs=0040DDD0, sz=1348; PIC? xs=35,ys=54,xo=19,yo=51
PLAYE1   	Pofs=0040E320, sz=1276; PIC? xs=26,ys=56,xo=12,yo=51
PLAYE2E8 	Pofs=0040E820, sz=1368; PIC? xs=43,ys=55,xo=21,yo=51
PLAYE3E7 	Pofs=0040ED80, sz=1600; PIC? xs=51,ys=53,xo=26,yo=50
PLAYE4E6 	Pofs=0040F3C0, sz=1420; PIC? xs=38,ys=52,xo=18,yo=48
PLAYE5   	Pofs=0040F950, sz=1172; PIC? xs=26,ys=51,xo=12,yo=46
PLAYF1   	Pofs=0040FDF0, sz=1280; PIC? xs=26,ys=56,xo=12,yo=51
PLAYF2F8 	Pofs=004102F0, sz=1412; PIC? xs=45,ys=55,xo=23,yo=51
PLAYF3F7 	Pofs=00410880, sz=1648; PIC? xs=52,ys=53,xo=27,yo=50
PLAYF4F6 	Pofs=00410EF0, sz=1496; PIC? xs=41,ys=52,xo=20,yo=48
PLAYF5   	Pofs=004114D0, sz=1120; PIC? xs=24,ys=51,xo=11,yo=46
PLAYG1   	Pofs=00411930, sz=1492; PIC? xs=39,ys=55,xo=20,yo=52
PLAYG2G8 	Pofs=00411F10, sz=1316; PIC? xs=36,ys=56,xo=16,yo=52
PLAYG3G7 	Pofs=00412440, sz=1484; PIC? xs=43,ys=55,xo=21,yo=52
PLAYG4G6 	Pofs=00412A10, sz=1496; PIC? xs=43,ys=52,xo=20,yo=50
PLAYG5   	Pofs=00412FF0, sz=1396; PIC? xs=34,ys=54,xo=17,yo=50
PLAYH0   	Pofs=00413570, sz=1636; PIC? xs=44,ys=50,xo=16,yo=47
PLAYI0   	Pofs=00413BE0, sz=1428; PIC? xs=35,ys=43,xo=11,yo=39
PLAYJ0   	Pofs=00414180, sz=1532; PIC? xs=36,ys=46,xo=12,yo=43
PLAYK0   	Pofs=00414780, sz=1412; PIC? xs=41,ys=38,xo=17,yo=34
PLAYL0   	Pofs=00414D10, sz=1048; PIC? xs=51,ys=14,xo=27,yo=9
PLAYM0   	Pofs=00415130, sz=1052; PIC? xs=51,ys=14,xo=27,yo=9
PLAYN0   	Pofs=00415550, sz=1060; PIC? xs=51,ys=14,xo=27,yo=9
PLAYO0   	Pofs=00415980, sz=1668; PIC? xs=38,ys=56,xo=16,yo=53
PLAYP0   	Pofs=00416010, sz=2304; PIC? xs=44,ys=59,xo=18,yo=56
PLAYQ0   	Pofs=00416910, sz=2432; PIC? xs=48,ys=57,xo=21,yo=54
PLAYR0   	Pofs=00417290, sz=2304; PIC? xs=53,ys=52,xo=24,yo=49
PLAYS0   	Pofs=00417B90, sz=1968; PIC? xs=55,ys=47,xo=23,yo=43
PLAYT0   	Pofs=00418340, sz=1748; PIC? xs=57,ys=40,xo=24,yo=36
PLAYU0   	Pofs=00418A20, sz=1604; PIC? xs=57,ys=33,xo=24,yo=29
PLAYV0   	Pofs=00419070, sz=1384; PIC? xs=57,ys=23,xo=24,yo=19
PLAYW0   	Pofs=004195E0, sz=1364; PIC? xs=57,ys=22,xo=24,yo=18
POSSA1   	Pofs=00419B40, sz=1392; PIC? xs=41,ys=55,xo=18,yo=50
POSSA2A8 	Pofs=0041A0B0, sz=1316; PIC? xs=36,ys=54,xo=17,yo=50
POSSA3A7 	Pofs=0041A5E0, sz=1408; PIC? xs=43,ys=53,xo=21,yo=50
POSSA4A6 	Pofs=0041AB60, sz=1352; PIC? xs=45,ys=50,xo=21,yo=48
POSSA5   	Pofs=0041B0B0, sz=1220; PIC? xs=36,ys=51,xo=21,yo=47
POSSB1   	Pofs=0041B580, sz=1416; PIC? xs=37,ys=55,xo=19,yo=52
POSSB2B8 	Pofs=0041BB10, sz=1260; PIC? xs=35,ys=54,xo=18,yo=51
POSSB3B7 	Pofs=0041C000, sz=1284; PIC? xs=36,ys=55,xo=18,yo=52
POSSB4B6 	Pofs=0041C510, sz=1356; PIC? xs=40,ys=54,xo=20,yo=52
POSSB5   	Pofs=0041CA60, sz=1300; PIC? xs=35,ys=54,xo=18,yo=51
POSSC1   	Pofs=0041CF80, sz=1404; PIC? xs=38,ys=55,xo=17,yo=50
POSSC2C8 	Pofs=0041D500, sz=1412; PIC? xs=37,ys=54,xo=17,yo=50
POSSC3C7 	Pofs=0041DA90, sz=1304; PIC? xs=37,ys=55,xo=18,yo=52
POSSC4C6 	Pofs=0041DFB0, sz=1336; PIC? xs=41,ys=55,xo=20,yo=51
POSSC5   	Pofs=0041E4F0, sz=1336; PIC? xs=34,ys=55,xo=17,yo=51
POSSD1   	Pofs=0041EA30, sz=1428; PIC? xs=40,ys=55,xo=16,yo=52
POSSD2D8 	Pofs=0041EFD0, sz=1372; PIC? xs=35,ys=54,xo=18,yo=51
POSSD3D7 	Pofs=0041F530, sz=1208; PIC? xs=34,ys=54,xo=21,yo=52
POSSD4D6 	Pofs=0041F9F0, sz=1292; PIC? xs=41,ys=54,xo=22,yo=52
POSSD5   	Pofs=0041FF00, sz=1312; PIC? xs=35,ys=54,xo=19,yo=51
POSSE1   	Pofs=00420420, sz=1248; PIC? xs=26,ys=55,xo=12,yo=50
POSSE2E8 	Pofs=00420900, sz=1356; PIC? xs=43,ys=54,xo=21,yo=50
POSSE3E7 	Pofs=00420E50, sz=1584; PIC? xs=51,ys=53,xo=26,yo=50
POSSE4E6 	Pofs=00421480, sz=1420; PIC? xs=39,ys=52,xo=18,yo=48
POSSE5   	Pofs=00421A10, sz=1156; PIC? xs=26,ys=51,xo=12,yo=46
POSSF1   	Pofs=00421EA0, sz=1248; PIC? xs=27,ys=55,xo=13,yo=50
POSSF2F8 	Pofs=00422380, sz=1416; PIC? xs=45,ys=54,xo=23,yo=50
POSSF3F7 	Pofs=00422910, sz=1644; PIC? xs=52,ys=53,xo=27,yo=50
POSSF4F6 	Pofs=00422F80, sz=1480; PIC? xs=42,ys=52,xo=20,yo=48
POSSF5   	Pofs=00423550, sz=1112; PIC? xs=24,ys=51,xo=11,yo=46
POSSG1   	Pofs=004239B0, sz=1484; PIC? xs=39,ys=55,xo=20,yo=52
POSSG2G8 	Pofs=00423F80, sz=1288; PIC? xs=36,ys=55,xo=16,yo=53
POSSG3G7 	Pofs=00424490, sz=1424; PIC? xs=43,ys=54,xo=21,yo=53
POSSG4G6 	Pofs=00424A20, sz=1472; PIC? xs=43,ys=53,xo=20,yo=51
POSSG5   	Pofs=00424FE0, sz=1384; PIC? xs=34,ys=53,xo=17,yo=49
POSSH0   	Pofs=00425550, sz=1604; PIC? xs=39,ys=55,xo=19,yo=52
POSSI0   	Pofs=00425BA0, sz=1276; PIC? xs=35,ys=46,xo=16,yo=47
POSSJ0   	Pofs=004260A0, sz=1224; PIC? xs=43,ys=34,xo=22,yo=42
POSSK0   	Pofs=00426570, sz=1128; PIC? xs=48,ys=27,xo=23,yo=29
POSSL0   	Pofs=004269E0, sz=988; PIC? xs=47,ys=17,xo=22,yo=12
POSSM0   	Pofs=00426DC0, sz=1824; PIC? xs=41,ys=59,xo=19,yo=56
POSSN0   	Pofs=004274E0, sz=2408; PIC? xs=43,ys=62,xo=18,yo=59
POSSO0   	Pofs=00427E50, sz=2524; PIC? xs=48,ys=61,xo=25,yo=58
POSSP0   	Pofs=00428830, sz=2368; PIC? xs=53,ys=55,xo=24,yo=52
POSSQ0   	Pofs=00429170, sz=1992; PIC? xs=55,ys=51,xo=27,yo=47
POSSR0   	Pofs=00429940, sz=1772; PIC? xs=57,ys=43,xo=24,yo=39
POSSS0   	Pofs=0042A030, sz=1640; PIC? xs=57,ys=36,xo=24,yo=32
POSST0   	Pofs=0042A6A0, sz=1464; PIC? xs=57,ys=26,xo=24,yo=22
POSSU0   	Pofs=0042AC60, sz=1352; PIC? xs=57,ys=21,xo=24,yo=17
SPOSA1   	Pofs=0042B1B0, sz=1316; PIC? xs=36,ys=55,xo=18,yo=50
SPOSA2A8 	Pofs=0042B6E0, sz=1224; PIC? xs=32,ys=54,xo=13,yo=50
SPOSA3A7 	Pofs=0042BBB0, sz=1320; PIC? xs=40,ys=53,xo=18,yo=50
SPOSA4A6 	Pofs=0042C0E0, sz=1320; PIC? xs=45,ys=50,xo=21,yo=48
SPOSA5   	Pofs=0042C610, sz=1212; PIC? xs=35,ys=51,xo=20,yo=47
SPOSB1   	Pofs=0042CAD0, sz=1384; PIC? xs=35,ys=55,xo=19,yo=52
SPOSB2B8 	Pofs=0042D040, sz=1104; PIC? xs=27,ys=54,xo=12,yo=51
SPOSB3B7 	Pofs=0042D490, sz=1136; PIC? xs=32,ys=56,xo=18,yo=53
SPOSB4B6 	Pofs=0042D900, sz=1312; PIC? xs=40,ys=54,xo=20,yo=52
SPOSB5   	Pofs=0042DE20, sz=1300; PIC? xs=34,ys=54,xo=17,yo=51
SPOSC1   	Pofs=0042E340, sz=1336; PIC? xs=32,ys=55,xo=17,yo=50
SPOSC2C8 	Pofs=0042E880, sz=1228; PIC? xs=29,ys=54,xo=10,yo=50
SPOSC3C7 	Pofs=0042ED50, sz=1256; PIC? xs=38,ys=55,xo=19,yo=52
SPOSC4C6 	Pofs=0042F240, sz=1264; PIC? xs=39,ys=55,xo=20,yo=51
SPOSC5   	Pofs=0042F730, sz=1332; PIC? xs=34,ys=55,xo=17,yo=51
SPOSD1   	Pofs=0042FC70, sz=1364; PIC? xs=34,ys=55,xo=16,yo=52
SPOSD2D8 	Pofs=004301D0, sz=1240; PIC? xs=28,ys=55,xo=11,yo=51
SPOSD3D7 	Pofs=004306B0, sz=1128; PIC? xs=30,ys=55,xo=18,yo=53
SPOSD4D6 	Pofs=00430B20, sz=1228; PIC? xs=38,ys=55,xo=21,yo=52
SPOSD5   	Pofs=00430FF0, sz=1324; PIC? xs=35,ys=55,xo=19,yo=52
SPOSE1   	Pofs=00431520, sz=1240; PIC? xs=26,ys=55,xo=12,yo=50
SPOSE2E8 	Pofs=00431A00, sz=1208; PIC? xs=39,ys=54,xo=17,yo=50
SPOSE3E7 	Pofs=00431EC0, sz=1428; PIC? xs=44,ys=53,xo=19,yo=49
SPOSE4E6 	Pofs=00432460, sz=1360; PIC? xs=34,ys=52,xo=14,yo=48
SPOSE5   	Pofs=004329B0, sz=1156; PIC? xs=26,ys=51,xo=12,yo=46
SPOSF1   	Pofs=00432E40, sz=1232; PIC? xs=27,ys=55,xo=13,yo=50
SPOSF2F8 	Pofs=00433310, sz=1296; PIC? xs=43,ys=54,xo=21,yo=50
SPOSF3F7 	Pofs=00433820, sz=1552; PIC? xs=49,ys=53,xo=24,yo=49
SPOSF4F6 	Pofs=00433E30, sz=1476; PIC? xs=41,ys=52,xo=19,yo=48
SPOSF5   	Pofs=00434400, sz=1116; PIC? xs=24,ys=51,xo=11,yo=46
SPOSG1   	Pofs=00434860, sz=1356; PIC? xs=31,ys=55,xo=12,yo=52
SPOSG2G8 	Pofs=00434DB0, sz=1184; PIC? xs=33,ys=54,xo=13,yo=51
SPOSG3G7 	Pofs=00435250, sz=1396; PIC? xs=43,ys=53,xo=21,yo=50
SPOSG4G6 	Pofs=004357D0, sz=1472; PIC? xs=43,ys=52,xo=20,yo=50
SPOSG5   	Pofs=00435D90, sz=1332; PIC? xs=31,ys=53,xo=17,yo=49
SPOSH0   	Pofs=004362D0, sz=1496; PIC? xs=33,ys=60,xo=14,yo=57
SPOSI0   	Pofs=004368B0, sz=1320; PIC? xs=35,ys=50,xo=16,yo=51
SPOSJ0   	Pofs=00436DE0, sz=1244; PIC? xs=42,ys=35,xo=22,yo=43
SPOSK0   	Pofs=004372C0, sz=1144; PIC? xs=48,ys=27,xo=23,yo=29
SPOSL0   	Pofs=00437740, sz=1056; PIC? xs=52,ys=17,xo=24,yo=12
SPOSM0   	Pofs=00437B60, sz=1724; PIC? xs=36,ys=59,xo=14,yo=56
SPOSN0   	Pofs=00438220, sz=2376; PIC? xs=43,ys=62,xo=18,yo=59
SPOSO0   	Pofs=00438B70, sz=2524; PIC? xs=48,ys=61,xo=25,yo=58
SPOSP0   	Pofs=00439550, sz=2368; PIC? xs=53,ys=55,xo=24,yo=52
SPOSQ0   	Pofs=00439E90, sz=1992; PIC? xs=55,ys=51,xo=27,yo=47
SPOSR0   	Pofs=0043A660, sz=1772; PIC? xs=57,ys=43,xo=24,yo=39
SPOSS0   	Pofs=0043AD50, sz=1640; PIC? xs=57,ys=36,xo=24,yo=32
SPOST0   	Pofs=0043B3C0, sz=1464; PIC? xs=57,ys=26,xo=24,yo=22
SPOSU0   	Pofs=0043B980, sz=1352; PIC? xs=57,ys=21,xo=24,yo=17
CPOSA1   	Pofs=0043BED0, sz=1852; PIC? xs=42,ys=59,xo=22,yo=54
CPOSA2   	Pofs=0043C610, sz=1824; PIC? xs=43,ys=59,xo=22,yo=54
CPOSA3   	Pofs=0043CD30, sz=1892; PIC? xs=47,ys=56,xo=26,yo=53
CPOSA4   	Pofs=0043D4A0, sz=1596; PIC? xs=36,ys=55,xo=15,yo=52
CPOSA5   	Pofs=0043DAE0, sz=1776; PIC? xs=41,ys=56,xo=20,yo=52
CPOSA6   	Pofs=0043E1D0, sz=1500; PIC? xs=33,ys=56,xo=13,yo=52
CPOSA7   	Pofs=0043E7B0, sz=1748; PIC? xs=41,ys=56,xo=18,yo=53
CPOSA8   	Pofs=0043EE90, sz=1628; PIC? xs=36,ys=58,xo=16,yo=54
CPOSB1   	Pofs=0043F4F0, sz=2032; PIC? xs=45,ys=60,xo=22,yo=56
